SETTLEMENTDATE,RRP,DAYTYPE,MONTH,HOUR,YEAR,DAY
2022-01-21 18:00,66.00666667,1,1,19,2022,21
2022-01-21 19:00,70.93333333,1,1,20,2022,21
2022-01-21 20:00,66.2775,1,1,21,2022,21
2022-01-21 21:00,63.14583333,1,1,22,2022,21
2022-01-21 22:00,59.96583333,1,1,23,2022,21
2022-01-21 23:00,55.37416667,1,1,24,2022,21
2022-01-22 00:00,58.78666667,0,1,1,2022,22
2022-01-22 01:00,53.45583333,0,1,2,2022,22
2022-01-22 02:00,53.83166667,0,1,3,2022,22
2022-01-22 03:00,55.23583333,0,1,4,2022,22
2022-01-22 04:00,56.08333333,0,1,5,2022,22
2022-01-22 05:00,60.31083333,0,1,6,2022,22
2022-01-22 06:00,41.8225,0,1,7,2022,22
2022-01-22 07:00,41.32166667,0,1,8,2022,22
2022-01-22 08:00,42.8475,0,1,9,2022,22
2022-01-22 09:00,55.14416667,0,1,10,2022,22
2022-01-22 10:00,23.51333333,0,1,11,2022,22
2022-01-22 11:00,-0.775833333,0,1,12,2022,22
2022-01-22 12:00,23.27666667,0,1,13,2022,22
2022-01-22 13:00,39.8425,0,1,14,2022,22
2022-01-22 14:00,49.32,0,1,15,2022,22
2022-01-22 15:00,56.26583333,0,1,16,2022,22
2022-01-22 16:00,51.72833333,0,1,17,2022,22
2022-01-22 17:00,61.49083333,0,1,18,2022,22
2022-01-22 18:00,72.8925,0,1,19,2022,22
2022-01-22 19:00,70.61333333,0,1,20,2022,22
2022-01-22 20:00,67.0975,0,1,21,2022,22
2022-01-22 21:00,68.14166667,0,1,22,2022,22
2022-01-22 22:00,67.51333333,0,1,23,2022,22
2022-01-22 23:00,67.31916667,0,1,24,2022,22
2022-01-23 00:00,67.37083333,0,1,1,2022,23
2022-01-23 01:00,63.025,0,1,2,2022,23
2022-01-23 02:00,59.6025,0,1,3,2022,23
2022-01-23 03:00,59.90416667,0,1,4,2022,23
2022-01-23 04:00,62.90083333,0,1,5,2022,23
2022-01-23 05:00,65.1275,0,1,6,2022,23
2022-01-23 06:00,37.21833333,0,1,7,2022,23
2022-01-23 07:00,5.804166667,0,1,8,2022,23
2022-01-23 08:00,14.04333333,0,1,9,2022,23
2022-01-23 09:00,22.98666667,0,1,10,2022,23
2022-01-23 10:00,30.68166667,0,1,11,2022,23
2022-01-23 11:00,43.26333333,0,1,12,2022,23
2022-01-23 12:00,25.65833333,0,1,13,2022,23
2022-01-23 13:00,42.61083333,0,1,14,2022,23
2022-01-23 14:00,48.42583333,0,1,15,2022,23
2022-01-23 15:00,51.88083333,0,1,16,2022,23
2022-01-23 16:00,62.31083333,0,1,17,2022,23
2022-01-23 17:00,74.29833333,0,1,18,2022,23
2022-01-23 18:00,88.86,0,1,19,2022,23
2022-01-23 19:00,77.02666667,0,1,20,2022,23
2022-01-23 20:00,79.36,0,1,21,2022,23
2022-01-23 21:00,78.06583333,0,1,22,2022,23
2022-01-23 22:00,78.15416667,0,1,23,2022,23
2022-01-23 23:00,79.53166667,0,1,24,2022,23
2022-01-24 00:00,76.24083333,1,1,1,2022,24
2022-01-24 01:00,70.025,1,1,2,2022,24
2022-01-24 02:00,77.44416667,1,1,3,2022,24
2022-01-24 03:00,76.78833333,1,1,4,2022,24
2022-01-24 04:00,84.27666667,1,1,5,2022,24
2022-01-24 05:00,81.50166667,1,1,6,2022,24
2022-01-24 06:00,85.81666667,1,1,7,2022,24
2022-01-24 07:00,75.57166667,1,1,8,2022,24
2022-01-24 08:00,73.735,1,1,9,2022,24
2022-01-24 09:00,64.47333333,1,1,10,2022,24
2022-01-24 10:00,74.45416667,1,1,11,2022,24
2022-01-24 11:00,84.4825,1,1,12,2022,24
2022-01-24 12:00,74.77,1,1,13,2022,24
2022-01-24 13:00,86.885,1,1,14,2022,24
2022-01-24 14:00,81.555,1,1,15,2022,24
2022-01-24 15:00,90.14583333,1,1,16,2022,24
2022-01-24 16:00,89.51583333,1,1,17,2022,24
2022-01-24 17:00,109.9208333,1,1,18,2022,24
2022-01-24 18:00,115.5883333,1,1,19,2022,24
2022-01-24 19:00,113.255,1,1,20,2022,24
2022-01-24 20:00,94.52416667,1,1,21,2022,24
2022-01-24 21:00,82.48583333,1,1,22,2022,24
2022-01-24 22:00,85.49583333,1,1,23,2022,24
2022-01-24 23:00,83.73666667,1,1,24,2022,24
2022-01-25 00:00,82.39416667,1,1,1,2022,25
2022-01-25 01:00,78.31916667,1,1,2,2022,25
2022-01-25 02:00,75.87666667,1,1,3,2022,25
2022-01-25 03:00,75.06416667,1,1,4,2022,25
2022-01-25 04:00,89.75416667,1,1,5,2022,25
2022-01-25 05:00,96.85,1,1,6,2022,25
2022-01-25 06:00,93.915,1,1,7,2022,25
2022-01-25 07:00,95.6975,1,1,8,2022,25
2022-01-25 08:00,84.9225,1,1,9,2022,25
2022-01-25 09:00,89.085,1,1,10,2022,25
2022-01-25 10:00,95.54583333,1,1,11,2022,25
2022-01-25 11:00,90.81,1,1,12,2022,25
2022-01-25 12:00,78.2825,1,1,13,2022,25
2022-01-25 13:00,87.8575,1,1,14,2022,25
2022-01-25 14:00,83.76333333,1,1,15,2022,25
2022-01-25 15:00,91.57666667,1,1,16,2022,25
2022-01-25 16:00,72.79083333,1,1,17,2022,25
2022-01-25 17:00,78.7025,1,1,18,2022,25
2022-01-25 18:00,85.81,1,1,19,2022,25
2022-01-25 19:00,89.5825,1,1,20,2022,25
2022-01-25 20:00,81.1875,1,1,21,2022,25
2022-01-25 21:00,80.66583333,1,1,22,2022,25
2022-01-25 22:00,80.52916667,1,1,23,2022,25
2022-01-25 23:00,80.63916667,1,1,24,2022,25
2022-01-26 00:00,82.93333333,0,1,1,2022,26
2022-01-26 01:00,96.67083333,0,1,2,2022,26
2022-01-26 02:00,83.23416667,0,1,3,2022,26
2022-01-26 03:00,83.25333333,0,1,4,2022,26
2022-01-26 04:00,83.205,0,1,5,2022,26
2022-01-26 05:00,83.92416667,0,1,6,2022,26
2022-01-26 06:00,83.37083333,0,1,7,2022,26
2022-01-26 07:00,92.00583333,0,1,8,2022,26
2022-01-26 08:00,88.93666667,0,1,9,2022,26
2022-01-26 09:00,80.55333333,0,1,10,2022,26
2022-01-26 10:00,73.20916667,0,1,11,2022,26
2022-01-26 11:00,78.48,0,1,12,2022,26
2022-01-26 12:00,85.7725,0,1,13,2022,26
2022-01-26 13:00,84.69666667,0,1,14,2022,26
2022-01-26 14:00,85.705,0,1,15,2022,26
2022-01-26 15:00,97.66416667,0,1,16,2022,26
2022-01-26 16:00,116.9133333,0,1,17,2022,26
2022-01-26 17:00,124.1216667,0,1,18,2022,26
2022-01-26 18:00,89.8375,0,1,19,2022,26
2022-01-26 19:00,87.1275,0,1,20,2022,26
2022-01-26 20:00,71.83166667,0,1,21,2022,26
2022-01-26 21:00,71.39833333,0,1,22,2022,26
2022-01-26 22:00,70.4675,0,1,23,2022,26
2022-01-26 23:00,79.50666667,0,1,24,2022,26
2022-01-27 00:00,71.37416667,1,1,1,2022,27
2022-01-27 01:00,68.64416667,1,1,2,2022,27
2022-01-27 02:00,60.6125,1,1,3,2022,27
2022-01-27 03:00,69.08833333,1,1,4,2022,27
2022-01-27 04:00,74.125,1,1,5,2022,27
2022-01-27 05:00,75.705,1,1,6,2022,27
2022-01-27 06:00,83.31416667,1,1,7,2022,27
2022-01-27 07:00,77.94416667,1,1,8,2022,27
2022-01-27 08:00,79.00833333,1,1,9,2022,27
2022-01-27 09:00,88.36916667,1,1,10,2022,27
2022-01-27 10:00,79.48166667,1,1,11,2022,27
2022-01-27 11:00,80.76666667,1,1,12,2022,27
2022-01-27 12:00,80.51916667,1,1,13,2022,27
2022-01-27 13:00,97.57666667,1,1,14,2022,27
2022-01-27 14:00,102.0325,1,1,15,2022,27
2022-01-27 15:00,91.1825,1,1,16,2022,27
2022-01-27 16:00,79.045,1,1,17,2022,27
2022-01-27 17:00,85.83416667,1,1,18,2022,27
2022-01-27 18:00,159.465,1,1,19,2022,27
2022-01-27 19:00,123.6241667,1,1,20,2022,27
2022-01-27 20:00,74.88166667,1,1,21,2022,27
2022-01-27 21:00,74.45916667,1,1,22,2022,27
2022-01-27 22:00,82.40166667,1,1,23,2022,27
2022-01-27 23:00,79.68416667,1,1,24,2022,27
2022-01-28 00:00,80.19833333,1,1,1,2022,28
2022-01-28 01:00,73.17416667,1,1,2,2022,28
2022-01-28 02:00,70.97166667,1,1,3,2022,28
2022-01-28 03:00,70.425,1,1,4,2022,28
2022-01-28 04:00,72.19916667,1,1,5,2022,28
2022-01-28 05:00,80.315,1,1,6,2022,28
2022-01-28 06:00,91.32083333,1,1,7,2022,28
2022-01-28 07:00,91.62916667,1,1,8,2022,28
2022-01-28 08:00,93.12083333,1,1,9,2022,28
2022-01-28 09:00,90.58333333,1,1,10,2022,28
2022-01-28 10:00,83.6375,1,1,11,2022,28
2022-01-28 11:00,87.63666667,1,1,12,2022,28
2022-01-28 12:00,89.8,1,1,13,2022,28
2022-01-28 13:00,80.6725,1,1,14,2022,28
2022-01-28 14:00,82.725,1,1,15,2022,28
2022-01-28 15:00,84.98583333,1,1,16,2022,28
2022-01-28 16:00,82.71166667,1,1,17,2022,28
2022-01-28 17:00,95.63666667,1,1,18,2022,28
2022-01-28 18:00,115.9941667,1,1,19,2022,28
2022-01-28 19:00,108.8841667,1,1,20,2022,28
2022-01-28 20:00,84.36416667,1,1,21,2022,28
2022-01-28 21:00,75.59333333,1,1,22,2022,28
2022-01-28 22:00,83.50083333,1,1,23,2022,28
2022-01-28 23:00,81.25916667,1,1,24,2022,28
2022-01-29 00:00,81.78333333,0,1,1,2022,29
2022-01-29 01:00,92.10083333,0,1,2,2022,29
2022-01-29 02:00,81.4625,0,1,3,2022,29
2022-01-29 03:00,81.27583333,0,1,4,2022,29
2022-01-29 04:00,81.8275,0,1,5,2022,29
2022-01-29 05:00,83.00166667,0,1,6,2022,29
2022-01-29 06:00,79.9225,0,1,7,2022,29
2022-01-29 07:00,74.28666667,0,1,8,2022,29
2022-01-29 08:00,74.2475,0,1,9,2022,29
2022-01-29 09:00,78.86916667,0,1,10,2022,29
2022-01-29 10:00,79.07,0,1,11,2022,29
2022-01-29 11:00,84.82416667,0,1,12,2022,29
2022-01-29 12:00,80.54083333,0,1,13,2022,29
2022-01-29 13:00,82.6375,0,1,14,2022,29
2022-01-29 14:00,94.17083333,0,1,15,2022,29
2022-01-29 15:00,101.5708333,0,1,16,2022,29
2022-01-29 16:00,86.81333333,0,1,17,2022,29
2022-01-29 17:00,96.8225,0,1,18,2022,29
2022-01-29 18:00,91.91833333,0,1,19,2022,29
2022-01-29 19:00,88.03666667,0,1,20,2022,29
2022-01-29 20:00,85.07916667,0,1,21,2022,29
2022-01-29 21:00,90.21833333,0,1,22,2022,29
2022-01-29 22:00,96.575,0,1,23,2022,29
2022-01-29 23:00,84.81333333,0,1,24,2022,29
2022-01-30 00:00,87.86333333,0,1,1,2022,30
2022-01-30 01:00,87.59416667,0,1,2,2022,30
2022-01-30 02:00,83.99416667,0,1,3,2022,30
2022-01-30 03:00,82.7175,0,1,4,2022,30
2022-01-30 04:00,85.50166667,0,1,5,2022,30
2022-01-30 05:00,86.21,0,1,6,2022,30
2022-01-30 06:00,70.85,0,1,7,2022,30
2022-01-30 07:00,66.025,0,1,8,2022,30
2022-01-30 08:00,70.14666667,0,1,9,2022,30
2022-01-30 09:00,70.90083333,0,1,10,2022,30
2022-01-30 10:00,72.14333333,0,1,11,2022,30
2022-01-30 11:00,78.59,0,1,12,2022,30
2022-01-30 12:00,85.2375,0,1,13,2022,30
2022-01-30 13:00,83.525,0,1,14,2022,30
2022-01-30 14:00,81.62416667,0,1,15,2022,30
2022-01-30 15:00,89.02166667,0,1,16,2022,30
2022-01-30 16:00,92.24583333,0,1,17,2022,30
2022-01-30 17:00,153.53,0,1,18,2022,30
2022-01-30 18:00,183.4316667,0,1,19,2022,30
2022-01-30 19:00,166.9566667,0,1,20,2022,30
2022-01-30 20:00,83.55833333,0,1,21,2022,30
2022-01-30 21:00,93.32666667,0,1,22,2022,30
2022-01-30 22:00,90.135,0,1,23,2022,30
2022-01-30 23:00,104.5883333,0,1,24,2022,30
2022-01-31 00:00,95.84083333,1,1,1,2022,31
2022-01-31 01:00,83.44916667,1,1,2,2022,31
2022-01-31 02:00,79.71583333,1,1,3,2022,31
2022-01-31 03:00,78.60083333,1,1,4,2022,31
2022-01-31 04:00,82.9425,1,1,5,2022,31
2022-01-31 05:00,110.86,1,1,6,2022,31
2022-01-31 06:00,83.9625,1,1,7,2022,31
2022-01-31 07:00,73.1775,1,1,8,2022,31
2022-01-31 08:00,83.6375,1,1,9,2022,31
2022-01-31 09:00,90.13083333,1,1,10,2022,31
2022-01-31 10:00,78.07416667,1,1,11,2022,31
2022-01-31 11:00,90.895,1,1,12,2022,31
2022-01-31 12:00,101.1341667,1,1,13,2022,31
2022-01-31 13:00,135.9508333,1,1,14,2022,31
2022-01-31 14:00,250.8566667,1,1,15,2022,31
2022-01-31 15:00,223.9958333,1,1,16,2022,31
2022-01-31 16:00,242.3441667,1,1,17,2022,31
2022-01-31 17:00,212.5758333,1,1,18,2022,31
2022-01-31 18:00,182.8783333,1,1,19,2022,31
2022-01-31 19:00,213.6208333,1,1,20,2022,31
2022-01-31 20:00,213.9041667,1,1,21,2022,31
2022-01-31 21:00,156.7708333,1,1,22,2022,31
2022-01-31 22:00,174.9166667,1,1,23,2022,31
2022-01-31 23:00,141.0541667,1,1,24,2022,31
2022-02-01 00:00,110.7008333,1,2,1,2022,1
2022-02-01 01:00,93.4125,1,2,2,2022,1
2022-02-01 02:00,84.88333333,1,2,3,2022,1
2022-02-01 03:00,87.95,1,2,4,2022,1
2022-02-01 04:00,89.72166667,1,2,5,2022,1
2022-02-01 05:00,82.67833333,1,2,6,2022,1
2022-02-01 06:00,90.33166667,1,2,7,2022,1
2022-02-01 07:00,77.42916667,1,2,8,2022,1
2022-02-01 08:00,91.03,1,2,9,2022,1
2022-02-01 09:00,72.39333333,1,2,10,2022,1
2022-02-01 10:00,87.94666667,1,2,11,2022,1
2022-02-01 11:00,148.9416667,1,2,12,2022,1
2022-02-01 12:00,88.4875,1,2,13,2022,1
2022-02-01 13:00,138.965,1,2,14,2022,1
2022-02-01 14:00,31.45833333,1,2,15,2022,1
2022-02-01 15:00,24.9075,1,2,16,2022,1
2022-02-01 16:00,170.6116667,1,2,17,2022,1
2022-02-01 17:00,12.46833333,1,2,18,2022,1
2022-02-01 18:00,74.68666667,1,2,19,2022,1
2022-02-01 19:00,63.41,1,2,20,2022,1
2022-02-01 20:00,131.3258333,1,2,21,2022,1
2022-02-01 21:00,84.5925,1,2,22,2022,1
2022-02-01 22:00,81.43583333,1,2,23,2022,1
2022-02-01 23:00,84.43416667,1,2,24,2022,1
2022-02-02 00:00,81.80416667,1,2,1,2022,2
2022-02-02 01:00,79.7475,1,2,2,2022,2
2022-02-02 02:00,77.89583333,1,2,3,2022,2
2022-02-02 03:00,75.00416667,1,2,4,2022,2
2022-02-02 04:00,81.49083333,1,2,5,2022,2
2022-02-02 05:00,83.21166667,1,2,6,2022,2
2022-02-02 06:00,83.15916667,1,2,7,2022,2
2022-02-02 07:00,81.99833333,1,2,8,2022,2
2022-02-02 08:00,78.7075,1,2,9,2022,2
2022-02-02 09:00,74.77,1,2,10,2022,2
2022-02-02 10:00,70.80083333,1,2,11,2022,2
2022-02-02 11:00,61.85833333,1,2,12,2022,2
2022-02-02 12:00,70.89583333,1,2,13,2022,2
2022-02-02 13:00,69.63416667,1,2,14,2022,2
2022-02-02 14:00,71.595,1,2,15,2022,2
2022-02-02 15:00,71.38166667,1,2,16,2022,2
2022-02-02 16:00,70.70416667,1,2,17,2022,2
2022-02-02 17:00,69.81083333,1,2,18,2022,2
2022-02-02 18:00,73.51083333,1,2,19,2022,2
2022-02-02 19:00,78.965,1,2,20,2022,2
2022-02-02 20:00,81.2,1,2,21,2022,2
2022-02-02 21:00,82.4475,1,2,22,2022,2
2022-02-02 22:00,82.6075,1,2,23,2022,2
2022-02-02 23:00,91.40166667,1,2,24,2022,2
2022-02-03 00:00,93.77333333,1,2,1,2022,3
2022-02-03 01:00,88.23083333,1,2,2,2022,3
2022-02-03 02:00,78.61083333,1,2,3,2022,3
2022-02-03 03:00,72.15,1,2,4,2022,3
2022-02-03 04:00,73.68166667,1,2,5,2022,3
2022-02-03 05:00,85.6575,1,2,6,2022,3
2022-02-03 06:00,91.4675,1,2,7,2022,3
2022-02-03 07:00,63.96333333,1,2,8,2022,3
2022-02-03 08:00,70.11583333,1,2,9,2022,3
2022-02-03 09:00,68.90416667,1,2,10,2022,3
2022-02-03 10:00,68.85833333,1,2,11,2022,3
2022-02-03 11:00,70.89333333,1,2,12,2022,3
2022-02-03 12:00,64.92333333,1,2,13,2022,3
2022-02-03 13:00,55.3125,1,2,14,2022,3
2022-02-03 14:00,64.1075,1,2,15,2022,3
2022-02-03 15:00,65.0125,1,2,16,2022,3
2022-02-03 16:00,65.09416667,1,2,17,2022,3
2022-02-03 17:00,70.1375,1,2,18,2022,3
2022-02-03 18:00,76.17333333,1,2,19,2022,3
2022-02-03 19:00,82.26583333,1,2,20,2022,3
2022-02-03 20:00,73.2975,1,2,21,2022,3
2022-02-03 21:00,73.28,1,2,22,2022,3
2022-02-03 22:00,81.36416667,1,2,23,2022,3
2022-02-03 23:00,82.70083333,1,2,24,2022,3
2022-02-04 00:00,78.16083333,1,2,1,2022,4
2022-02-04 01:00,70.21083333,1,2,2,2022,4
2022-02-04 02:00,71.16083333,1,2,3,2022,4
2022-02-04 03:00,69.29666667,1,2,4,2022,4
2022-02-04 04:00,71.90666667,1,2,5,2022,4
2022-02-04 05:00,72.83916667,1,2,6,2022,4
2022-02-04 06:00,71.53416667,1,2,7,2022,4
2022-02-04 07:00,63.6425,1,2,8,2022,4
2022-02-04 08:00,39.265,1,2,9,2022,4
2022-02-04 09:00,30.62,1,2,10,2022,4
2022-02-04 10:00,52.96916667,1,2,11,2022,4
2022-02-04 11:00,40.55833333,1,2,12,2022,4
2022-02-04 12:00,53.94166667,1,2,13,2022,4
2022-02-04 13:00,66.95416667,1,2,14,2022,4
2022-02-04 14:00,69.83916667,1,2,15,2022,4
2022-02-04 15:00,63.06666667,1,2,16,2022,4
2022-02-04 16:00,58.89416667,1,2,17,2022,4
2022-02-04 17:00,66.02666667,1,2,18,2022,4
2022-02-04 18:00,81.6075,1,2,19,2022,4
2022-02-04 19:00,78.11083333,1,2,20,2022,4
2022-02-04 20:00,70.99083333,1,2,21,2022,4
2022-02-04 21:00,72.23166667,1,2,22,2022,4
2022-02-04 22:00,72.28083333,1,2,23,2022,4
2022-02-04 23:00,72.94,1,2,24,2022,4
2022-02-05 00:00,70.70583333,0,2,1,2022,5
2022-02-05 01:00,69.69916667,0,2,2,2022,5
2022-02-05 02:00,64.55666667,0,2,3,2022,5
2022-02-05 03:00,65.20666667,0,2,4,2022,5
2022-02-05 04:00,70.80916667,0,2,5,2022,5
2022-02-05 05:00,71.125,0,2,6,2022,5
2022-02-05 06:00,61.8475,0,2,7,2022,5
2022-02-05 07:00,6.7275,0,2,8,2022,5
2022-02-05 08:00,-19.78333333,0,2,9,2022,5
2022-02-05 09:00,-34.93166667,0,2,10,2022,5
2022-02-05 10:00,-29.18833333,0,2,11,2022,5
2022-02-05 11:00,0.025,0,2,12,2022,5
2022-02-05 12:00,-1.799166667,0,2,13,2022,5
2022-02-05 13:00,-13.29666667,0,2,14,2022,5
2022-02-05 14:00,25.875,0,2,15,2022,5
2022-02-05 15:00,27.77333333,0,2,16,2022,5
2022-02-05 16:00,43.87083333,0,2,17,2022,5
2022-02-05 17:00,57.08833333,0,2,18,2022,5
2022-02-05 18:00,59.68416667,0,2,19,2022,5
2022-02-05 19:00,70.32083333,0,2,20,2022,5
2022-02-05 20:00,65.87083333,0,2,21,2022,5
2022-02-05 21:00,63.04833333,0,2,22,2022,5
2022-02-05 22:00,62.48083333,0,2,23,2022,5
2022-02-05 23:00,64.7775,0,2,24,2022,5
2022-02-06 00:00,58.6475,0,2,1,2022,6
2022-02-06 01:00,53.4025,0,2,2,2022,6
2022-02-06 02:00,55.49833333,0,2,3,2022,6
2022-02-06 03:00,55.37583333,0,2,4,2022,6
2022-02-06 04:00,60.70916667,0,2,5,2022,6
2022-02-06 05:00,64.06583333,0,2,6,2022,6
2022-02-06 06:00,27.92333333,0,2,7,2022,6
2022-02-06 07:00,-10.5375,0,2,8,2022,6
2022-02-06 08:00,-9.774166667,0,2,9,2022,6
2022-02-06 09:00,-5,0,2,10,2022,6
2022-02-06 10:00,-9.271666667,0,2,11,2022,6
2022-02-06 11:00,-20.555,0,2,12,2022,6
2022-02-06 12:00,-3.8175,0,2,13,2022,6
2022-02-06 13:00,-2.509166667,0,2,14,2022,6
2022-02-06 14:00,16.08166667,0,2,15,2022,6
2022-02-06 15:00,46.51833333,0,2,16,2022,6
2022-02-06 16:00,65.15083333,0,2,17,2022,6
2022-02-06 17:00,55.40333333,0,2,18,2022,6
2022-02-06 18:00,68.14,0,2,19,2022,6
2022-02-06 19:00,77.81083333,0,2,20,2022,6
2022-02-06 20:00,68.97416667,0,2,21,2022,6
2022-02-06 21:00,68.3825,0,2,22,2022,6
2022-02-06 22:00,74.2025,0,2,23,2022,6
2022-02-06 23:00,72.09666667,0,2,24,2022,6
2022-02-07 00:00,74.72333333,1,2,1,2022,7
2022-02-07 01:00,69.76,1,2,2,2022,7
2022-02-07 02:00,73.00333333,1,2,3,2022,7
2022-02-07 03:00,72.40833333,1,2,4,2022,7
2022-02-07 04:00,74.10666667,1,2,5,2022,7
2022-02-07 05:00,83.8975,1,2,6,2022,7
2022-02-07 06:00,81.835,1,2,7,2022,7
2022-02-07 07:00,60.4625,1,2,8,2022,7
2022-02-07 08:00,51.98333333,1,2,9,2022,7
2022-02-07 09:00,21.91416667,1,2,10,2022,7
2022-02-07 10:00,57.03083333,1,2,11,2022,7
2022-02-07 11:00,45.66833333,1,2,12,2022,7
2022-02-07 12:00,42.32166667,1,2,13,2022,7
2022-02-07 13:00,62.705,1,2,14,2022,7
2022-02-07 14:00,67.6075,1,2,15,2022,7
2022-02-07 15:00,72.535,1,2,16,2022,7
2022-02-07 16:00,72.055,1,2,17,2022,7
2022-02-07 17:00,62.99833333,1,2,18,2022,7
2022-02-07 18:00,82.48,1,2,19,2022,7
2022-02-07 19:00,89.0375,1,2,20,2022,7
2022-02-07 20:00,78.94416667,1,2,21,2022,7
2022-02-07 21:00,73.40833333,1,2,22,2022,7
2022-02-07 22:00,73.50083333,1,2,23,2022,7
2022-02-07 23:00,71.92083333,1,2,24,2022,7
2022-02-08 00:00,66.18083333,1,2,1,2022,8
2022-02-08 01:00,64.14416667,1,2,2,2022,8
2022-02-08 02:00,62.3425,1,2,3,2022,8
2022-02-08 03:00,60.875,1,2,4,2022,8
2022-02-08 04:00,69.97833333,1,2,5,2022,8
2022-02-08 05:00,73.14583333,1,2,6,2022,8
2022-02-08 06:00,72.31916667,1,2,7,2022,8
2022-02-08 07:00,56.78333333,1,2,8,2022,8
2022-02-08 08:00,63.33916667,1,2,9,2022,8
2022-02-08 09:00,61.2075,1,2,10,2022,8
2022-02-08 10:00,40.18416667,1,2,11,2022,8
2022-02-08 11:00,44.59833333,1,2,12,2022,8
2022-02-08 12:00,55.4275,1,2,13,2022,8
2022-02-08 13:00,72.36666667,1,2,14,2022,8
2022-02-08 14:00,71.19083333,1,2,15,2022,8
2022-02-08 15:00,80.92916667,1,2,16,2022,8
2022-02-08 16:00,79.45833333,1,2,17,2022,8
2022-02-08 17:00,83.3225,1,2,18,2022,8
2022-02-08 18:00,145.0008333,1,2,19,2022,8
2022-02-08 19:00,148.785,1,2,20,2022,8
2022-02-08 20:00,103.8183333,1,2,21,2022,8
2022-02-08 21:00,90.7475,1,2,22,2022,8
2022-02-08 22:00,82.07916667,1,2,23,2022,8
2022-02-08 23:00,83.54083333,1,2,24,2022,8
2022-02-09 00:00,86.2925,1,2,1,2022,9
2022-02-09 01:00,99.66166667,1,2,2,2022,9
2022-02-09 02:00,87.0675,1,2,3,2022,9
2022-02-09 03:00,83.34,1,2,4,2022,9
2022-02-09 04:00,83.68,1,2,5,2022,9
2022-02-09 05:00,84.98,1,2,6,2022,9
2022-02-09 06:00,82.52083333,1,2,7,2022,9
2022-02-09 07:00,66.62833333,1,2,8,2022,9
2022-02-09 08:00,60.94666667,1,2,9,2022,9
2022-02-09 09:00,36.15083333,1,2,10,2022,9
2022-02-09 10:00,33.29916667,1,2,11,2022,9
2022-02-09 11:00,46.7725,1,2,12,2022,9
2022-02-09 12:00,63.90333333,1,2,13,2022,9
2022-02-09 13:00,77.11666667,1,2,14,2022,9
2022-02-09 14:00,84.735,1,2,15,2022,9
2022-02-09 15:00,82.94083333,1,2,16,2022,9
2022-02-09 16:00,82.71916667,1,2,17,2022,9
2022-02-09 17:00,82.60333333,1,2,18,2022,9
2022-02-09 18:00,102.2358333,1,2,19,2022,9
2022-02-09 19:00,106.3725,1,2,20,2022,9
2022-02-09 20:00,78.96416667,1,2,21,2022,9
2022-02-09 21:00,87.11666667,1,2,22,2022,9
2022-02-09 22:00,86.55833333,1,2,23,2022,9
2022-02-09 23:00,81.51083333,1,2,24,2022,9
2022-02-10 00:00,85.58,1,2,1,2022,10
2022-02-10 01:00,85.78,1,2,2,2022,10
2022-02-10 02:00,82.72583333,1,2,3,2022,10
2022-02-10 03:00,82.90166667,1,2,4,2022,10
2022-02-10 04:00,89.4475,1,2,5,2022,10
2022-02-10 05:00,110.1425,1,2,6,2022,10
2022-02-10 06:00,97.54916667,1,2,7,2022,10
2022-02-10 07:00,68.40833333,1,2,8,2022,10
2022-02-10 08:00,64.59083333,1,2,9,2022,10
2022-02-10 09:00,56.10916667,1,2,10,2022,10
2022-02-10 10:00,42.855,1,2,11,2022,10
2022-02-10 11:00,59.28833333,1,2,12,2022,10
2022-02-10 12:00,78.36416667,1,2,13,2022,10
2022-02-10 13:00,86.12166667,1,2,14,2022,10
2022-02-10 14:00,94.11,1,2,15,2022,10
2022-02-10 15:00,108.7916667,1,2,16,2022,10
2022-02-10 16:00,92.98,1,2,17,2022,10
2022-02-10 17:00,79.735,1,2,18,2022,10
2022-02-10 18:00,92.5725,1,2,19,2022,10
2022-02-10 19:00,89.91833333,1,2,20,2022,10
2022-02-10 20:00,75.55916667,1,2,21,2022,10
2022-02-10 21:00,74.14416667,1,2,22,2022,10
2022-02-10 22:00,75.30916667,1,2,23,2022,10
2022-02-10 23:00,78.76916667,1,2,24,2022,10
2022-02-11 00:00,75.32583333,1,2,1,2022,11
2022-02-11 01:00,73.3825,1,2,2,2022,11
2022-02-11 02:00,68.6075,1,2,3,2022,11
2022-02-11 03:00,67.05166667,1,2,4,2022,11
2022-02-11 04:00,65.53666667,1,2,5,2022,11
2022-02-11 05:00,77.08416667,1,2,6,2022,11
2022-02-11 06:00,74.85083333,1,2,7,2022,11
2022-02-11 07:00,62.4425,1,2,8,2022,11
2022-02-11 08:00,57.48583333,1,2,9,2022,11
2022-02-11 09:00,60.54083333,1,2,10,2022,11
2022-02-11 10:00,71.71416667,1,2,11,2022,11
2022-02-11 11:00,76.48166667,1,2,12,2022,11
2022-02-11 12:00,73.29916667,1,2,13,2022,11
2022-02-11 13:00,67.855,1,2,14,2022,11
2022-02-11 14:00,78.66166667,1,2,15,2022,11
2022-02-11 15:00,77.4075,1,2,16,2022,11
2022-02-11 16:00,73.53083333,1,2,17,2022,11
2022-02-11 17:00,75.46583333,1,2,18,2022,11
2022-02-11 18:00,74.125,1,2,19,2022,11
2022-02-11 19:00,79.34916667,1,2,20,2022,11
